Make,proportion
Tifft-v,1.1257965010244749e-05
Gates Lear Jet,1.1257965010244749e-05
WILLIAM D DURKEE,1.1257965010244749e-05
TITAN AEROSPACE HOLDINGS INC,1.1257965010244749e-05
LATHROP STEVEN A,1.1257965010244749e-05
SCHUPP EDWARD W,1.1257965010244749e-05
HOKE BOBBY F,1.1257965010244749e-05
JONES RONALD C,1.1257965010244749e-05
JIMENEZ,1.1257965010244749e-05
RAINBOW AIRCRAFT (PTY) LTD,1.1257965010244749e-05
RICHARD FUIST,1.1257965010244749e-05
BOEING 777-306ER,1.1257965010244749e-05
LANSHE AEROSPACE,1.1257965010244749e-05
MCCURRY CHARLES P,1.1257965010244749e-05
CITABRIA,1.1257965010244749e-05
FAUNCE,1.1257965010244749e-05
SMITH VILAS,1.1257965010244749e-05
FIEBICH PAUL DEAN,1.1257965010244749e-05
BEDECORP LLC,1.1257965010244749e-05
SHORT BROTHERS & HARLAND LTD.,1.1257965010244749e-05
RENNICKE MIDGET MUSTA,1.1257965010244749e-05
HEAD BALLOONS INC.,1.1257965010244749e-05
ROBERT C. HANSON,1.1257965010244749e-05
P&M AVIATION LTD.,1.1257965010244749e-05
JAMES KILROY,1.1257965010244749e-05
MICHAEL WILSON,1.1257965010244749e-05
Eagle (ultralight),1.1257965010244749e-05
Harrison Volmer,1.1257965010244749e-05
Vanhoose/scorpio,1.1257965010244749e-05
"Johnson, Douglas L.",1.1257965010244749e-05
M7 AEROSPACE LLC,1.1257965010244749e-05
MORSE FRANK L,1.1257965010244749e-05
BREWER,1.1257965010244749e-05
BELCHER,1.1257965010244749e-05
RADDATZ STEVE,1.1257965010244749e-05
SCHMIDT DONALD L,1.1257965010244749e-05
BUHL,1.1257965010244749e-05
WATSON DAVID E,1.1257965010244749e-05
JEROME D FISCHER,1.1257965010244749e-05
ROBERT M. JONES,1.1257965010244749e-05
ISSOIRE SIREN,1.1257965010244749e-05
BUHLMANN HOWARD,1.1257965010244749e-05
KEVIN D. YARNEVICH,1.1257965010244749e-05
EARL ALLEN,1.1257965010244749e-05
CONSOLIDATED AERONAUTICS,1.1257965010244749e-05
ROCKWELL COMMANDER,1.1257965010244749e-05
RANDALL W GRANDPRE,1.1257965010244749e-05
BRYAN JERRY R,1.1257965010244749e-05
HIER JAMES A,1.1257965010244749e-05
MANISCALCO,1.1257965010244749e-05
DON W GUICE,1.1257965010244749e-05
JOHNSON GARY,1.1257965010244749e-05
WILSON MICHAEL A,1.1257965010244749e-05
BR LEGEND LLC,1.1257965010244749e-05
LEFEVER PAUL M,1.1257965010244749e-05
ROGERS HOMER/ROGERS SHEILA,1.1257965010244749e-05
GARRATT MANSFIELD W,1.1257965010244749e-05
DUENAS,1.1257965010244749e-05
BURR,1.1257965010244749e-05
SMILEY JAMES E,1.1257965010244749e-05
SEA & SKY INC DBA KRUCKER ACFT,1.1257965010244749e-05
MONNETT JOHN T JR,1.1257965010244749e-05
YOUNG JOHN E,1.1257965010244749e-05
DEVOE,1.1257965010244749e-05
3XTRIM,1.1257965010244749e-05
AVENTURA,1.1257965010244749e-05
ROBERTS BRUCE W,1.1257965010244749e-05
ARBC INC,1.1257965010244749e-05
KRETSINGER,1.1257965010244749e-05
HUNZIKER,1.1257965010244749e-05
ILYUSHIN,1.1257965010244749e-05
PENELL MARK A,1.1257965010244749e-05
RAYTHEON CORPORATE JETS INC,1.1257965010244749e-05
ROBERTS,1.1257965010244749e-05
PAQUIN MICHAEL A,1.1257965010244749e-05
ERVIN REX H,1.1257965010244749e-05
SHORT BROTHERS PLC,1.1257965010244749e-05
STUHLMILLER ROBERT,1.1257965010244749e-05
Saville Hummer,1.1257965010244749e-05
Cougar,1.1257965010244749e-05
Tomcat,1.1257965010244749e-05
E.l. Craig,1.1257965010244749e-05
Eipper-formance,1.1257965010244749e-05
C. Eff,1.1257965010244749e-05
STOL LLC,1.1257965010244749e-05
THUNDER & COLT,1.1257965010244749e-05
STICK & RAG FLYING CLUB,1.1257965010244749e-05
BALONY KUBICEK SPOL,1.1257965010244749e-05
COLONIAL,1.1257965010244749e-05
AMATURE BUILT,1.1257965010244749e-05
HAPHEY BRUCE FREDERIC,1.1257965010244749e-05
BRANDT LEROY E,1.1257965010244749e-05
BARRON,1.1257965010244749e-05
DAFOE GERALD W,1.1257965010244749e-05
WELCH FLOYD L,1.1257965010244749e-05
SANFORD,1.1257965010244749e-05
JOHNNY F ANDERSON,1.1257965010244749e-05
NORTON CLAUDE C,1.1257965010244749e-05
CHRISTENSEN STEVE,1.1257965010244749e-05
SONTONASTASO,1.1257965010244749e-05
EAGLE AIRCRAFT CO,1.1257965010244749e-05
EXPERIMENTAL AMAT BUILT,1.1257965010244749e-05
O'DELL,1.1257965010244749e-05
HUDSON,1.1257965010244749e-05
MAIN AIR,1.1257965010244749e-05
Frank Turben,1.1257965010244749e-05
Hollman,1.1257965010244749e-05
Burke-parker,1.1257965010244749e-05
Wainscott,1.1257965010244749e-05
Ken Brock,1.1257965010244749e-05
MCHUGH TONY,1.1257965010244749e-05
CLEVELAND ALLAN B,1.1257965010244749e-05
BOARD JAMES A,1.1257965010244749e-05
WORLD AIRCRAFT CO,1.1257965010244749e-05
BROWN JAMES W,1.1257965010244749e-05
ERICKSON LARRY D,1.1257965010244749e-05
WRIGHT DANIEL J,1.1257965010244749e-05
JAL R DENNIS,1.1257965010244749e-05
RATTE JAMES,1.1257965010244749e-05
THOMAS A SIMINSKI,1.1257965010244749e-05
BARTELS,1.1257965010244749e-05
SANDERSON HERBERT H,1.1257965010244749e-05
MCKINNEY CHARLES R,1.1257965010244749e-05
BURTON DENNIS W,1.1257965010244749e-05
British Aerospace Civil Aircr,1.1257965010244749e-05
KINNER,1.1257965010244749e-05
JONES RALPH D,1.1257965010244749e-05
Trendak,1.1257965010244749e-05
EDWARD M VAN MORLAN,1.1257965010244749e-05
BURNS,1.1257965010244749e-05
Weatherly Aviation Company Inc,1.1257965010244749e-05
DOVA AIRCRAFT,1.1257965010244749e-05
BARROW TED A,1.1257965010244749e-05
CORNELL W F/SAHAKIAN J A JR,1.1257965010244749e-05
FERENCE JOHN W,1.1257965010244749e-05
RAUDENBUSH ERNIE,1.1257965010244749e-05
COOPER MICHAEL C,1.1257965010244749e-05
HENDERSON W A/JOHNSON W L,1.1257965010244749e-05
VENUS,1.1257965010244749e-05
EASTERWOOD MARK W,1.1257965010244749e-05
VIKING (Clarke),1.1257965010244749e-05
AEROFAB INC.,1.1257965010244749e-05
BUCKER JUNGMEISTER,1.1257965010244749e-05
GROSS MICHAEL E,1.1257965010244749e-05
CENTRAL MISSOURI STATE UNIV,1.1257965010244749e-05
Comp Air Inc. (Plambeck),1.1257965010244749e-05
DONHAM TIMOTHY J,1.1257965010244749e-05
BROWN MARK,1.1257965010244749e-05
ROCCI MARTIGNONI,1.1257965010244749e-05
GLENN TIMOTHY C,1.1257965010244749e-05
GUISINGER GARY G,1.1257965010244749e-05
J. Schilling,1.1257965010244749e-05
BOATRIGHT WAYLON,1.1257965010244749e-05
GRAVES BRYON S,1.1257965010244749e-05
Lerch,1.1257965010244749e-05
BRUNZLICK LARRY R,1.1257965010244749e-05
VANEK JIM,1.1257965010244749e-05
"PIERCE, HENRY",1.1257965010244749e-05
KNOX MARION L,1.1257965010244749e-05
U-FLY-IT,1.1257965010244749e-05
SWEENEY TIMOTHY J,1.1257965010244749e-05
CONSOLIDATED  AERONAUTICS INC.,1.1257965010244749e-05
WOODROW LARRY W,1.1257965010244749e-05
HICKHAM,1.1257965010244749e-05
PHANTOM AERONAUTICS,1.1257965010244749e-05
MELVIN K CALLEN,1.1257965010244749e-05
Capella Aircraft Corporation (,1.1257965010244749e-05
BUSHMASTER,1.1257965010244749e-05
BOGLE ABSEY C,1.1257965010244749e-05
REFLING,1.1257965010244749e-05
RICH HARRY A,1.1257965010244749e-05
MURRAY BLAIR L,1.1257965010244749e-05
FURGASON JAMES E,1.1257965010244749e-05
CHRISTOPHER TOM,1.1257965010244749e-05
Vari-eze,1.1257965010244749e-05
Long-ez,1.1257965010244749e-05
Fairchild/swearingen,1.1257965010244749e-05
Flitecraft,1.1257965010244749e-05
Foster,1.1257965010244749e-05
Kai Engstad,1.1257965010244749e-05
JOHNSON GLENN L,1.1257965010244749e-05
EROS,1.1257965010244749e-05
Zidek,1.1257965010244749e-05
BOBBY MARTIN,1.1257965010244749e-05
MCPHERSON JOHN G,1.1257965010244749e-05
BRANDON EVANS,1.1257965010244749e-05
DELWYN SCHMIDT,1.1257965010244749e-05
PHILIP D ANDERSON,1.1257965010244749e-05
BELL HELICOPTER TEXTRON INC,1.1257965010244749e-05
GLIMN,1.1257965010244749e-05
TIMOTHY C WILLIAMS,1.1257965010244749e-05
ECLIPSE AVIATION,1.1257965010244749e-05
BARNETT ALLEN S,1.1257965010244749e-05
MCCORKLE ROBERT B,1.1257965010244749e-05
KELM DAVID,1.1257965010244749e-05
GOLDEN CIRCLE AIR INC,1.1257965010244749e-05
MCMICHAEL ELMER L,1.1257965010244749e-05
AIRBUS Helicopters,1.1257965010244749e-05
HINTON PAUL M,1.1257965010244749e-05
PORRATA LUIS G,1.1257965010244749e-05
KEVIN METZLER,1.1257965010244749e-05
J.a.mullan,1.1257965010244749e-05
Arctic Aircraft,1.1257965010244749e-05
Falkenthal,1.1257965010244749e-05
Villine's,1.1257965010244749e-05
Consolidated Aero,1.1257965010244749e-05
SEWELL WILLIAM K,1.1257965010244749e-05
GILL CRAIG,1.1257965010244749e-05
WAYLAND JOHN H,1.1257965010244749e-05
CAUGHRAN TERRY,1.1257965010244749e-05
TUCKER MITCHEL C,1.1257965010244749e-05
MCDONNELL DOUGLAS CORPORATION,1.1257965010244749e-05
GLINES KENNETH,1.1257965010244749e-05
BROOK AARON D,1.1257965010244749e-05
RAYMOND Z BROWN,1.1257965010244749e-05
FOX AL,1.1257965010244749e-05
FOXWORTHY ROY,1.1257965010244749e-05
PINKSTON RANDY T,1.1257965010244749e-05
VIKING AIR LIMITED,1.1257965010244749e-05
OHLGREN,1.1257965010244749e-05
ARIOSTO JAMES J,1.1257965010244749e-05
SKAGGS RONNIE LYNN,1.1257965010244749e-05
Dragon Fly,1.1257965010244749e-05
Lawson Special,1.1257965010244749e-05
PROBST,1.1257965010244749e-05
MAHER DANIEL J,1.1257965010244749e-05
Thomas D. Parkes,1.1257965010244749e-05
SHEAHEN DANE E,1.1257965010244749e-05
BROCKMAN WILLIAM A,1.1257965010244749e-05
NAKAJIMA,1.1257965010244749e-05
EICHHORN GARY L,1.1257965010244749e-05
BARNES THOMAS A,1.1257965010244749e-05
YORK,1.1257965010244749e-05
NICHOLSON DAVID F,1.1257965010244749e-05
"HALL, WENDALL W",1.1257965010244749e-05
MATTHEWS H THOMAS,1.1257965010244749e-05
Cessna Skyhawk II,1.1257965010244749e-05
MATHIEU,1.1257965010244749e-05
NOKES MATTHEW,1.1257965010244749e-05
BUTTERHOF ANTHONY J,1.1257965010244749e-05
LAMB-ROBIN,1.1257965010244749e-05
AGUSTAWESTLAND PHILADELPHIA,1.1257965010244749e-05
GRANGER MICHAEL D,1.1257965010244749e-05
ATKINSON,1.1257965010244749e-05
GARY A JAMIESON,1.1257965010244749e-05
CESSNA Aircraft,1.1257965010244749e-05
HELICYCLE/MORRISEY RR,1.1257965010244749e-05
JIM RIGGS,1.1257965010244749e-05
LOGAN JERRY L,1.1257965010244749e-05
RYSKAMP BRUCE A,1.1257965010244749e-05
Navy,1.1257965010244749e-05
Tanke,1.1257965010244749e-05
Von Berg,1.1257965010244749e-05
Menees,1.1257965010244749e-05
MINI MAX,1.1257965010244749e-05
BAREISS DAVID A,1.1257965010244749e-05
HANSON ROBERT H,1.1257965010244749e-05
PEZETEL,1.1257965010244749e-05
MARKS STEVEN,1.1257965010244749e-05
Seguin,1.1257965010244749e-05
JEWETT BRANDON,1.1257965010244749e-05
GREG CONNELL,1.1257965010244749e-05
MILLS GREGORY T,1.1257965010244749e-05
VAN B ANTHONY,1.1257965010244749e-05
MICHAEL BURTON,1.1257965010244749e-05
JOHN STEVEN CATURIA,1.1257965010244749e-05
SIKES,1.1257965010244749e-05
HOWELL BOB,1.1257965010244749e-05
MOORE JOSEPH O,1.1257965010244749e-05
Harry Oas,1.1257965010244749e-05
BOYD KENNETH C,1.1257965010244749e-05
HARRITY WILLIAM V,1.1257965010244749e-05
MORMILE FRANCIS W,1.1257965010244749e-05
ALONSO,1.1257965010244749e-05
TUMBLING GOOSE LLC,1.1257965010244749e-05
CRIQUET AVIATION BOGOTA COLUMB,1.1257965010244749e-05
G ELWIN HALVORSEN,1.1257965010244749e-05
KOONS DONALD H,1.1257965010244749e-05
SMITH Capella,1.1257965010244749e-05
STAUDACHER AIRCRAFT INC,1.1257965010244749e-05
Wag-Aero,1.1257965010244749e-05
BOBBI BOUCHER,1.1257965010244749e-05
FLOHR DAVID J,1.1257965010244749e-05
PRUSS RICHARD S,1.1257965010244749e-05
BILLY AMERSON,1.1257965010244749e-05
SEELA GERALD L,1.1257965010244749e-05
SWARTZ GENE,1.1257965010244749e-05
TEMPLE BENJAMIN,1.1257965010244749e-05
FRANK WARE,1.1257965010244749e-05
BRISTELL,1.1257965010244749e-05
CRAIG D CARTER,1.1257965010244749e-05
GLAESER,1.1257965010244749e-05
BURKES,1.1257965010244749e-05
HUBBARD WILLIAM H,1.1257965010244749e-05
BENJAMIN HAROLD E,1.1257965010244749e-05
FACEBOOK UK LTD,1.1257965010244749e-05
GERDTS MARK E,1.1257965010244749e-05
POLLACK,1.1257965010244749e-05
BOEVE EARL,1.1257965010244749e-05
BERT N Norris,1.1257965010244749e-05
Rainbow Sky Reach,1.1257965010244749e-05
AVIONS MUDRY ET CIE,1.1257965010244749e-05
LIMING LOUIS L,1.1257965010244749e-05
WILSON,1.1257965010244749e-05
PZL-BIELSKO,1.1257965010244749e-05
AMS FLIGHT,1.1257965010244749e-05
BRIAN TURNER,1.1257965010244749e-05
SCHABACKER KONRAD J,1.1257965010244749e-05
CANADIAN CAR & FOUNDRY,1.1257965010244749e-05
SORENSEN DANNY,1.1257965010244749e-05
Toevs,1.1257965010244749e-05
JESSE SAINT/TROY TOWNSEND/ETHA,1.1257965010244749e-05
GONZALEZ MANUEL A,1.1257965010244749e-05
HIRN ASSOCIATES LTD,1.1257965010244749e-05
GERALD NELSON,1.1257965010244749e-05
BRANDT,1.1257965010244749e-05
KIRBYBILT AIRCRAFT,1.1257965010244749e-05
HARRIS-RUNYAN,1.1257965010244749e-05
Aeronca Champ,1.1257965010244749e-05
Q-berry,1.1257965010244749e-05
Oar,1.1257965010244749e-05
Haggenmacher,1.1257965010244749e-05
CGS AVIATION,1.1257965010244749e-05
DORMAIER MONTE R,1.1257965010244749e-05
OLMSTED CHARLES A,1.1257965010244749e-05
CANADIAN LIGHT ACFT SALES &SVC,1.1257965010244749e-05
BOAM LARRY,1.1257965010244749e-05
S C AEROSTAR S .A.,1.1257965010244749e-05
SPERLING RICHARD G,1.1257965010244749e-05
WINGS AN THINGS INC,1.1257965010244749e-05
SONEX LIMITED,1.1257965010244749e-05
HOLLEY CAROL L,1.1257965010244749e-05
GILCHRIST,1.1257965010244749e-05
SHAFFER DONALD,1.1257965010244749e-05
KESSINGER ROGER L,1.1257965010244749e-05
WIGHT,1.1257965010244749e-05
VALLORIC CARL STEPHEN,1.1257965010244749e-05
P Z L -WARSZAWA-CNPSL,1.1257965010244749e-05
SIMMONS NOEL,1.1257965010244749e-05
HEBERLEIN RONALD,1.1257965010244749e-05
SCHNEIDER K/COOK C,1.1257965010244749e-05
ARION SKYS OPEN SPORT AVIATION,1.1257965010244749e-05
YAKOVLEV/CHINNERY,1.1257965010244749e-05
MEANS ROBER C,1.1257965010244749e-05
AVES DOUGLAS JAMES,1.1257965010244749e-05
Bently,1.1257965010244749e-05
Wayne Ison,1.1257965010244749e-05
Lindgren Evans,1.1257965010244749e-05
Eipper Mx Ii Quicksilver,1.1257965010244749e-05
Hallquist,1.1257965010244749e-05
Texas Helicopter Corp.,1.1257965010244749e-05
FULLER NEIL H,1.1257965010244749e-05
James Bruton,1.1257965010244749e-05
STROPKI PAUL,1.1257965010244749e-05
UNknown,1.1257965010244749e-05
VAN HOOMISSEN GERALD J,1.1257965010244749e-05
MCCLUSKEY,1.1257965010244749e-05
HEFTY,1.1257965010244749e-05
DIETERICH ROBERT A,1.1257965010244749e-05
LITTLE EAGLE,1.1257965010244749e-05
JEFFERY D TUTTLE,1.1257965010244749e-05
OGG RICHARD A,1.1257965010244749e-05
ALEX MICHAEL BANTUM/TERCEL USA,1.1257965010244749e-05
HOOVER DAVID,1.1257965010244749e-05
JURCAN,1.1257965010244749e-05
Tatelman-Pitts,1.1257965010244749e-05
PAHNKE VERNON A,1.1257965010244749e-05
SIX CHUTER INC,1.1257965010244749e-05
BRM AERO,1.1257965010244749e-05
TATKOVSKY JAMES G,1.1257965010244749e-05
PULSE,1.1257965010244749e-05
DRAKE,1.1257965010244749e-05
AERO SMART SOLUTIONS INC,1.1257965010244749e-05
ANDREW HAROLD,1.1257965010244749e-05
VOLAIRCRAFT,1.1257965010244749e-05
CHAUDOIN GEORGE S,1.1257965010244749e-05
Tamarack Helicopters Inc,1.1257965010244749e-05
Aeronca Champion,1.1257965010244749e-05
Coot,1.1257965010244749e-05
Junior Ace,1.1257965010244749e-05
Lark (i.c.a.),1.1257965010244749e-05
Rockwell Int't,1.1257965010244749e-05
SCHAUER WILLIAM A JR,1.1257965010244749e-05
AIRCRAFT MFG & DESIGN LLC,1.1257965010244749e-05
ALGIMANTAS JONUSAS,1.1257965010244749e-05
ROBINSON STEWART J,1.1257965010244749e-05
Milholland,1.1257965010244749e-05
MELBORN JOE B,1.1257965010244749e-05
ALLEN ROBERT,1.1257965010244749e-05
MICKLER LARRY J,1.1257965010244749e-05
NEWKIRK THOMAS RAY,1.1257965010244749e-05
HATCHER RODERICK R,1.1257965010244749e-05
MAKELA,1.1257965010244749e-05
Gray Jim Robert,1.1257965010244749e-05
NORTHLAND AVIATION LLC,1.1257965010244749e-05
RYAN W Gross,1.1257965010244749e-05
ROE CLEO,1.1257965010244749e-05
HADDOW WILLIAM H,1.1257965010244749e-05
SHARPE WILLIAM L,1.1257965010244749e-05
GRUMMAN American Corporation,1.1257965010244749e-05
VAUGHAN GERALD R,1.1257965010244749e-05
HARING CLAY,1.1257965010244749e-05
STAMPER,1.1257965010244749e-05
JOHNSON KENNETH R,1.1257965010244749e-05
CARTER RICHARD L,1.1257965010244749e-05
LOOFBOURROW JOHN W,1.1257965010244749e-05
CURTISS,1.1257965010244749e-05
BROUSSARD,1.1257965010244749e-05
HUNDLEY MICHAEL J,1.1257965010244749e-05
AIRBORNE EXTREME LLC,1.1257965010244749e-05
Boeing Commercial Airplane Gro,1.1257965010244749e-05
JACK FEHLING,1.1257965010244749e-05
HOSKINS LONNIE F,1.1257965010244749e-05
PZL BIELSKO,1.1257965010244749e-05
Clancy,1.1257965010244749e-05
Bell-cont 42g,1.1257965010244749e-05
JORDAN BRUCE C,1.1257965010244749e-05
GROB AIRCRAFT AG,1.1257965010244749e-05
PEDERSEN BJARNE MARTIN,1.1257965010244749e-05
MATHIAS LINDA B,1.1257965010244749e-05
LUECK,1.1257965010244749e-05
PETRUS DAVID WAYNE,1.1257965010244749e-05
MEAD,1.1257965010244749e-05
INDEPENDENT TECHNOLOGIES INC,1.1257965010244749e-05
GOSSELIN CHARLES,1.1257965010244749e-05
LARSON ROGER H,1.1257965010244749e-05
SOFTEX INVEST LLC,1.1257965010244749e-05
SCHOSANSKI JOHN H,1.1257965010244749e-05
Demmer,1.1257965010244749e-05
FIELDS,1.1257965010244749e-05
SHELL JOHN,1.1257965010244749e-05
BELL-TRANSWORLD HELICOPTERS,1.1257965010244749e-05
NIELSEN MARTIN M,1.1257965010244749e-05
PITTS SPECIAL,1.1257965010244749e-05
MACLEOD,1.1257965010244749e-05
THUNDER & COLT AIRBORNE AMER,1.1257965010244749e-05
STUMP GREAT LAKES,1.1257965010244749e-05
GUARINO,1.1257965010244749e-05
LAVENDER ALAN P,1.1257965010244749e-05
Smith Douglas J.,1.1257965010244749e-05
JUDE MIKE C,1.1257965010244749e-05
"Rotorway Aircraft, Inc.",1.1257965010244749e-05
Omac,1.1257965010244749e-05
Peter Clark,1.1257965010244749e-05
Bellance,1.1257965010244749e-05
Ryan Aeronautics,1.1257965010244749e-05
BENDER JOSEPH,1.1257965010244749e-05
CURTIS LUND,1.1257965010244749e-05
NELSON SYDNEY,1.1257965010244749e-05
JOHNSON JERRY,1.1257965010244749e-05
CSP LEASING LLC,1.1257965010244749e-05
DAVIS FRANK R,1.1257965010244749e-05
KERNS KENNETH H,1.1257965010244749e-05
ROBINSON HELICOPTER CO INC,1.1257965010244749e-05
John Goodman,1.1257965010244749e-05
MAXCY CHRISTOPHER L,1.1257965010244749e-05
DEMPSEY DANIEL M,1.1257965010244749e-05
THOMAS CRAIG E,1.1257965010244749e-05
OTT,1.1257965010244749e-05
RONALD J BENDER,1.1257965010244749e-05
Aero Adventure,1.1257965010244749e-05
SHILT JERRY C,1.1257965010244749e-05
EVOLUTION AIR LLC,1.1257965010244749e-05
EXTRA FLUGZEUGBAU,1.1257965010244749e-05
THOMAS E HUDZINSKI,1.1257965010244749e-05
LAZEAR JOHN T,1.1257965010244749e-05
ZEILER,1.1257965010244749e-05
LOOMIS,1.1257965010244749e-05
CHEUNG DAVID S,1.1257965010244749e-05
GRUMMAN SCHWEIZER,1.1257965010244749e-05
BELL-CARSON,1.1257965010244749e-05
PARLETTE ROBERT L,1.1257965010244749e-05
GANJOO AMIT,1.1257965010244749e-05
BALONY KUBICEK SPOL SRO,1.1257965010244749e-05
APPLEBY,1.1257965010244749e-05
THOMAS B MCGRATH,1.1257965010244749e-05
Socata-Groupe Aerospatiale,1.1257965010244749e-05
ZWICKER MURRAY R,1.1257965010244749e-05
Michael S. Logan,1.1257965010244749e-05
PAUL R SEIPT,1.1257965010244749e-05
Bob Frederick,1.1257965010244749e-05
WILLIAM D TELFAIR/ZIA Z TELFAI,1.1257965010244749e-05
Hy-Tek,1.1257965010244749e-05
ROBERT E BOUNDS,1.1257965010244749e-05
ADRIAN GEORGE W,1.1257965010244749e-05
JOHNSON KENNETH,1.1257965010244749e-05
ROTORCRAFT DEVELOPMENT CORP,1.1257965010244749e-05
JOHN MURPHY,1.1257965010244749e-05
REUPERT MARK,1.1257965010244749e-05
BROKAW BERGON F,1.1257965010244749e-05
JOHNSON KENNETH W,1.1257965010244749e-05
AS+ LTD,1.1257965010244749e-05
Silence,1.1257965010244749e-05
WEAVER STANLEY R/ROBINSON SCOT,1.1257965010244749e-05
BUCKEYE POWERED PARACHUTES INC,1.1257965010244749e-05
AERO-ACE,1.1257965010244749e-05
BARNES RICHARD B/HOWE MICHAEL,1.1257965010244749e-05
JORDAN JOHN,1.1257965010244749e-05
URBANCZYK MIROSLAW,1.1257965010244749e-05
AMSTUTZ CURTIS J,1.1257965010244749e-05
ARCTIC AIRCRAFT CO INC,1.1257965010244749e-05
ROBERT HAMBLIN,1.1257965010244749e-05
AVIONS MUDRY CIE,1.1257965010244749e-05
JESS LLC,1.1257965010244749e-05
ERNEST T CHRISTLEY,1.1257965010244749e-05
TAPPEN CHRIS,1.1257965010244749e-05
REIMS AVIATION S.A.,1.1257965010244749e-05
KENNETH B HINES,1.1257965010244749e-05
SCHRODER DAVID,1.1257965010244749e-05
MALINOWSKI WALTER S,1.1257965010244749e-05
CLARK JAMES T,1.1257965010244749e-05
JANSEN,1.1257965010244749e-05
SIMMONS GARY F,1.1257965010244749e-05
Endler Glasair/Glasair 1-TD,1.1257965010244749e-05
SPANI WAYNE M,1.1257965010244749e-05
PERNER/PITTS,1.1257965010244749e-05
LEVY ADAM V,1.1257965010244749e-05
AG-CAT CORPORATION,1.1257965010244749e-05
MCKENNA,1.1257965010244749e-05
TURBO THRUSH,1.1257965010244749e-05
BELL-TELLIJOHN,1.1257965010244749e-05
GEFA-FLUG GMBH,1.1257965010244749e-05
AIRPARTS NZ LTD,1.1257965010244749e-05
PRESCOT E. WILKIE,1.1257965010244749e-05
WARD CHRISTOPHER BARRY,1.1257965010244749e-05
WELLS JOHN L JR,1.1257965010244749e-05
GILBERT THOMAS JEFFREY,1.1257965010244749e-05
MITCHELL DERRYLE V,1.1257965010244749e-05
BRITISH AIRCRAFT CORP.,1.1257965010244749e-05
HILLARD CHARLIE R,1.1257965010244749e-05
MCINTOSH DONALD W,1.1257965010244749e-05
MARK GOLDBERG,1.1257965010244749e-05
Nunley,1.1257965010244749e-05
SLIP STREAM,1.1257965010244749e-05
LAWRENCE O NOLTE,1.1257965010244749e-05
Airbus Helicopters Deutschland,1.1257965010244749e-05
CODY HAWKINS,1.1257965010244749e-05
SCHWEIZER(HUGHES),1.1257965010244749e-05
RITTER JOHN I,1.1257965010244749e-05
CHICCO MIGUEL E,1.1257965010244749e-05
CHARLES J NORRIS,1.1257965010244749e-05
GERALD DONOVAN,1.1257965010244749e-05
ROGER M ALLEN,1.1257965010244749e-05
KING JOHN E JR,1.1257965010244749e-05
ROSE HERBERT D,1.1257965010244749e-05
CHARLES D WALKER,1.1257965010244749e-05
BRADLEY RODERICK W,1.1257965010244749e-05
AEROTECHNIK,1.1257965010244749e-05
BOYD BRUCE,1.1257965010244749e-05
Evolution 19,1.1257965010244749e-05
SALERNO KENNETH G JR,1.1257965010244749e-05
D & K AVIATION,1.1257965010244749e-05
MICHAEL DEAN GRISSOM,1.1257965010244749e-05
CIRRUS DESIGN,1.1257965010244749e-05
CANION MICHAEL W,1.1257965010244749e-05
APPLEGATE,1.1257965010244749e-05
KUBASSEK DAVID,1.1257965010244749e-05
RADFORD DARREL F,1.1257965010244749e-05
WALKER EDGAR E,1.1257965010244749e-05
DEDEAUX GARY G,1.1257965010244749e-05
CROFT ROBERT C,1.1257965010244749e-05
LEONARDO,1.1257965010244749e-05
JEFF JARDINE,1.1257965010244749e-05
COBALT AIRCRAFT INDUSTRIES INC,1.1257965010244749e-05
RUDDER DWIGHT K,1.1257965010244749e-05
THOMAS J HANKAMP,1.1257965010244749e-05
RANDALL MARVIN L,1.1257965010244749e-05
JAMES D RIGGS,1.1257965010244749e-05
STEELE,1.1257965010244749e-05
MENZIMER GARY RAY,1.1257965010244749e-05
CHAPMAN,1.1257965010244749e-05
JAMES F HAKE,1.1257965010244749e-05
Michaelian,1.1257965010244749e-05
RALPH,1.1257965010244749e-05
Mcclary,1.1257965010244749e-05
Na,1.1257965010244749e-05
I.c.a. Brasov - Romania,1.1257965010244749e-05
Southern Airmotive Corp Sac,1.1257965010244749e-05
SC AEROSTAR SA,1.1257965010244749e-05
MCMILLAN JOEL L,1.1257965010244749e-05
BUSCHMANN/VANZEE,1.1257965010244749e-05
MIke Reed,1.1257965010244749e-05
GREENE R/GREENE S,1.1257965010244749e-05
HOSTEIN K/HOSTEIN S,1.1257965010244749e-05
JAMES M RAULERSON,1.1257965010244749e-05
PAUL GAYWOOD E,1.1257965010244749e-05
Tukan,1.1257965010244749e-05
PACIFIC AEROSPACE LTD,1.1257965010244749e-05
HUNTER GEORGE,1.1257965010244749e-05
KERR GERALD,1.1257965010244749e-05
CHANCEY GERRY M,1.1257965010244749e-05
SHINER,1.1257965010244749e-05
Mooney Aircraft Corporation,1.1257965010244749e-05
MILLER STEVEN M,1.1257965010244749e-05
PARKS RICHARD A,1.1257965010244749e-05
AIRMAX CONSTRUCOES AERONAUTICA,1.1257965010244749e-05
RUDBERG TODD W,1.1257965010244749e-05
Trudel,1.1257965010244749e-05
THOMAS J MURRAY,1.1257965010244749e-05
Godwin Jeff E,1.1257965010244749e-05
HENCKEN WILLIAM,1.1257965010244749e-05
