Accident.Number,proportion
GAA19CA024,1.1249985937517579e-05
CEN19WA010,1.1249985937517579e-05
ERA19LA014,1.1249985937517579e-05
DCA19CA207,1.1249985937517579e-05
GAA19CA026,1.1249985937517579e-05
DCA19WA196,1.1249985937517579e-05
ERA19LA018,1.1249985937517579e-05
CEN19FA008,1.1249985937517579e-05
ERA19LA017,1.1249985937517579e-05
CEN19WA012,1.1249985937517579e-05
DCA19WA071,1.1249985937517579e-05
CEN19FA009,1.1249985937517579e-05
ERA19LA019,1.1249985937517579e-05
ERA19LA021,1.1249985937517579e-05
GAA19CA028,1.1249985937517579e-05
GAA19CA029,1.1249985937517579e-05
GAA19CA032,1.1249985937517579e-05
WPR19WA012,1.1249985937517579e-05
ERA19FA020,1.1249985937517579e-05
DCA19WA027,1.1249985937517579e-05
GAA19CA082,1.1249985937517579e-05
ERA19LA022,1.1249985937517579e-05
GAA19CA050,1.1249985937517579e-05
DCA19WA015,1.1249985937517579e-05
WPR19LA011,1.1249985937517579e-05
WPR19LA010,1.1249985937517579e-05
GAA19CA031,1.1249985937517579e-05
CEN19WA340,1.1249985937517579e-05
GAA19CA037,1.1249985937517579e-05
GAA19CA035,1.1249985937517579e-05
ERA19FA023,1.1249985937517579e-05
WPR19LA013,1.1249985937517579e-05
WPR19LA014,1.1249985937517579e-05
WPR19WA015,1.1249985937517579e-05
CEN19LA013,1.1249985937517579e-05
ERA19LA024,1.1249985937517579e-05
ERA19WA046,1.1249985937517579e-05
ERA19LA033,1.1249985937517579e-05
GAA19CA036,1.1249985937517579e-05
ERA19LA026,1.1249985937517579e-05
ERA19LA027,1.1249985937517579e-05
GAA19CA040,1.1249985937517579e-05
GAA19CA042,1.1249985937517579e-05
ERA19LA032,1.1249985937517579e-05
WPR19LA016,1.1249985937517579e-05
GAA19CA039,1.1249985937517579e-05
CEN19LA015,1.1249985937517579e-05
GAA19CA045,1.1249985937517579e-05
CEN19LA016,1.1249985937517579e-05
GAA19CA038,1.1249985937517579e-05
GAA19CA044,1.1249985937517579e-05
WPR19LA028,1.1249985937517579e-05
WPR19LA020,1.1249985937517579e-05
ENG19WA004,1.1249985937517579e-05
ERA19LA030,1.1249985937517579e-05
ERA19LA029,1.1249985937517579e-05
ERA19LA028,1.1249985937517579e-05
ERA19LA031,1.1249985937517579e-05
CEN19CA017,1.1249985937517579e-05
DCA19RA017,1.1249985937517579e-05
CEN19FA018,1.1249985937517579e-05
ERA19WA076,1.1249985937517579e-05
WPR19LA017,1.1249985937517579e-05
ERA19FA034,1.1249985937517579e-05
ERA19WA288,1.1249985937517579e-05
ERA19FA035,1.1249985937517579e-05
GAA19CA046,1.1249985937517579e-05
DCA19WA020,1.1249985937517579e-05
GAA19CA048,1.1249985937517579e-05
GAA19CA061,1.1249985937517579e-05
CEN19FA021,1.1249985937517579e-05
CEN19FA022,1.1249985937517579e-05
WPR19LA019,1.1249985937517579e-05
ANC19LA005,1.1249985937517579e-05
CEN19WA042,1.1249985937517579e-05
CEN19FA020,1.1249985937517579e-05
GAA19CA057,1.1249985937517579e-05
WPR19TA018,1.1249985937517579e-05
ANC19LA006,1.1249985937517579e-05
CEN19FA024,1.1249985937517579e-05
ERA19LA037,1.1249985937517579e-05
GAA19CA047,1.1249985937517579e-05
ERA19FA036,1.1249985937517579e-05
GAA19CA052,1.1249985937517579e-05
GAA19CA049,1.1249985937517579e-05
GAA19CA053,1.1249985937517579e-05
GAA19CA092,1.1249985937517579e-05
WPR19TA031,1.1249985937517579e-05
DCA19WA022,1.1249985937517579e-05
CEN19WA037,1.1249985937517579e-05
WPR19RA044,1.1249985937517579e-05
DCA19WA021,1.1249985937517579e-05
CEN19WA027,1.1249985937517579e-05
WPR19LA021,1.1249985937517579e-05
GAA19CA070,1.1249985937517579e-05
ERA19WA040,1.1249985937517579e-05
CEN19WA038,1.1249985937517579e-05
GAA19CA055,1.1249985937517579e-05
ERA19FA039,1.1249985937517579e-05
WPR19FA022,1.1249985937517579e-05
DCA19RA025,1.1249985937517579e-05
GAA19CA054,1.1249985937517579e-05
ERA19TA042,1.1249985937517579e-05
WPR19LA023,1.1249985937517579e-05
GAA19CA066,1.1249985937517579e-05
ERA19LA041,1.1249985937517579e-05
DCA19WA023,1.1249985937517579e-05
GAA19CA058,1.1249985937517579e-05
ERA19LA043,1.1249985937517579e-05
GAA19CA081,1.1249985937517579e-05
CEN19WA041,1.1249985937517579e-05
GAA19CA056,1.1249985937517579e-05
GAA19CA059,1.1249985937517579e-05
WPR19LA027,1.1249985937517579e-05
GAA19CA060,1.1249985937517579e-05
ERA19WA045,1.1249985937517579e-05
WPR19FA025,1.1249985937517579e-05
WPR19FA026,1.1249985937517579e-05
ERA19FA047,1.1249985937517579e-05
GAA19CA064,1.1249985937517579e-05
ERA19TA051,1.1249985937517579e-05
CEN19FA028,1.1249985937517579e-05
ERA19FA049,1.1249985937517579e-05
ERA19FA048,1.1249985937517579e-05
GAA19CA069,1.1249985937517579e-05
CEN19FA029,1.1249985937517579e-05
ERA19LA052,1.1249985937517579e-05
ERA19LA050,1.1249985937517579e-05
WPR19TA037,1.1249985937517579e-05
GAA19WA419,1.1249985937517579e-05
DCA21WA112,1.1249985937517579e-05
GAA19CA063,1.1249985937517579e-05
GAA19CA067,1.1249985937517579e-05
CEN19FA030,1.1249985937517579e-05
ERA19LA086,1.1249985937517579e-05
ERA19WA075,1.1249985937517579e-05
WPR19LA029,1.1249985937517579e-05
GAA19CA068,1.1249985937517579e-05
GAA19CA071,1.1249985937517579e-05
WPR19TA034,1.1249985937517579e-05
GAA19CA074,1.1249985937517579e-05
ERA19WA053,1.1249985937517579e-05
GAA19CA077,1.1249985937517579e-05
GAA19CA076,1.1249985937517579e-05
ERA19WA054,1.1249985937517579e-05
DCA19WA026,1.1249985937517579e-05
GAA19CA072,1.1249985937517579e-05
ERA19LA055,1.1249985937517579e-05
ERA19TA067,1.1249985937517579e-05
GAA19CA094,1.1249985937517579e-05
WPR19WA081,1.1249985937517579e-05
WPR19IA030,1.1249985937517579e-05
WPR19WA032,1.1249985937517579e-05
ERA19WA104,1.1249985937517579e-05
GAA19CA073,1.1249985937517579e-05
DCA19WA068,1.1249985937517579e-05
GAA19CA075,1.1249985937517579e-05
ERA19WA058,1.1249985937517579e-05
ENG19WA005,1.1249985937517579e-05
CEN19FA032,1.1249985937517579e-05
ANC19LA008,1.1249985937517579e-05
GAA19CA078,1.1249985937517579e-05
GAA19CA085,1.1249985937517579e-05
GAA19CA099,1.1249985937517579e-05
GAA19CA079,1.1249985937517579e-05
GAA19CA084,1.1249985937517579e-05
GAA19CA083,1.1249985937517579e-05
DCA19WA028,1.1249985937517579e-05
WPR19WA038,1.1249985937517579e-05
ERA19LA057,1.1249985937517579e-05
GAA19CA080,1.1249985937517579e-05
CEN19FA035,1.1249985937517579e-05
WPR19WA033,1.1249985937517579e-05
ERA19FA059,1.1249985937517579e-05
CEN19FA036,1.1249985937517579e-05
CEN19LA039,1.1249985937517579e-05
GAA19CA089,1.1249985937517579e-05
ERA19WA087,1.1249985937517579e-05
ERA19FA060,1.1249985937517579e-05
DCA19CA035,1.1249985937517579e-05
WPR19LA035,1.1249985937517579e-05
DCA19CA037,1.1249985937517579e-05
ERA19WA089,1.1249985937517579e-05
GAA19CA086,1.1249985937517579e-05
GAA19CA087,1.1249985937517579e-05
CEN19WA040,1.1249985937517579e-05
DCA19CA038,1.1249985937517579e-05
DCA19CA034,1.1249985937517579e-05
ERA19LA063,1.1249985937517579e-05
GAA19CA088,1.1249985937517579e-05
WPR19LA039,1.1249985937517579e-05
DCA19IA036,1.1249985937517579e-05
WPR19WA040,1.1249985937517579e-05
CEN19WA043,1.1249985937517579e-05
GAA19CA090,1.1249985937517579e-05
ERA19LA061,1.1249985937517579e-05
ERA19LA062,1.1249985937517579e-05
GAA19CA091,1.1249985937517579e-05
ENG19WA011,1.1249985937517579e-05
CEN19WA102,1.1249985937517579e-05
DCA19WA043,1.1249985937517579e-05
ENG19RA007,1.1249985937517579e-05
GAA19CA095,1.1249985937517579e-05
DCA19WA044,1.1249985937517579e-05
GAA19CA096,1.1249985937517579e-05
WPR19LA041,1.1249985937517579e-05
ERA19LA065,1.1249985937517579e-05
CEN19FA044,1.1249985937517579e-05
DCA19WA047,1.1249985937517579e-05
ERA19FA066,1.1249985937517579e-05
GAA19CA100,1.1249985937517579e-05
GAA19CA097,1.1249985937517579e-05
GAA19CA101,1.1249985937517579e-05
CEN19LA046,1.1249985937517579e-05
CEN19LA045,1.1249985937517579e-05
ERA19LA073,1.1249985937517579e-05
GAA19CA098,1.1249985937517579e-05
CEN19LA047,1.1249985937517579e-05
WPR19FA042,1.1249985937517579e-05
ERA19LA069,1.1249985937517579e-05
ERA19FA068,1.1249985937517579e-05
GAA19CA103,1.1249985937517579e-05
CEN19WA080,1.1249985937517579e-05
GAA19CA102,1.1249985937517579e-05
ERA19LA074,1.1249985937517579e-05
ERA19WA082,1.1249985937517579e-05
ERA19FA070,1.1249985937517579e-05
ERA19LA072,1.1249985937517579e-05
ERA19FA071,1.1249985937517579e-05
DCA19WA049,1.1249985937517579e-05
GAA19CA123,1.1249985937517579e-05
CEN19LA070,1.1249985937517579e-05
GAA19CA129,1.1249985937517579e-05
DCA19WA057,1.1249985937517579e-05
WPR19LA049,1.1249985937517579e-05
ERA19LA091,1.1249985937517579e-05
ERA19LA078,1.1249985937517579e-05
WPR19LA050,1.1249985937517579e-05
ANC19CA009,1.1249985937517579e-05
CEN19LA061,1.1249985937517579e-05
ERA19RA077,1.1249985937517579e-05
ERA19LA079,1.1249985937517579e-05
CEN19LA048,1.1249985937517579e-05
CEN19LA049,1.1249985937517579e-05
CEN19TA075,1.1249985937517579e-05
ENG19IA008,1.1249985937517579e-05
GAA19CA119,1.1249985937517579e-05
WPR19CA052,1.1249985937517579e-05
GAA19CA111,1.1249985937517579e-05
CEN19LA064,1.1249985937517579e-05
CEN19LA050,1.1249985937517579e-05
GAA19CA106,1.1249985937517579e-05
WPR19LA060,1.1249985937517579e-05
ANC19WA013,1.1249985937517579e-05
CEN19LA051,1.1249985937517579e-05
DCA19CA066,1.1249985937517579e-05
ERA19LA081,1.1249985937517579e-05
ERA19WA088,1.1249985937517579e-05
GAA19CA124,1.1249985937517579e-05
GAA19CA118,1.1249985937517579e-05
WPR19LA054,1.1249985937517579e-05
WPR19LA055,1.1249985937517579e-05
GAA19CA117,1.1249985937517579e-05
ERA19LA085,1.1249985937517579e-05
GAA19CA112,1.1249985937517579e-05
GAA19CA110,1.1249985937517579e-05
ENG19WA010,1.1249985937517579e-05
ENG21WA016,1.1249985937517579e-05
GAA19CA116,1.1249985937517579e-05
GAA19CA127,1.1249985937517579e-05
CEN19LA059,1.1249985937517579e-05
WPR19WA059,1.1249985937517579e-05
GAA19CA104,1.1249985937517579e-05
WPR19WA113,1.1249985937517579e-05
ERA19LA080,1.1249985937517579e-05
WPR19LA058,1.1249985937517579e-05
CEN19LA065,1.1249985937517579e-05
DCA19CA079,1.1249985937517579e-05
CEN19WA052,1.1249985937517579e-05
CEN19LA069,1.1249985937517579e-05
CEN19LA068,1.1249985937517579e-05
CEN19LA067,1.1249985937517579e-05
WPR19TA061,1.1249985937517579e-05
CEN19LA054,1.1249985937517579e-05
WPR19LA062,1.1249985937517579e-05
ERA19WA092,1.1249985937517579e-05
WPR19LA063,1.1249985937517579e-05
WPR19LA064,1.1249985937517579e-05
CEN19LA066,1.1249985937517579e-05
CEN19LA053,1.1249985937517579e-05
WPR19LA065,1.1249985937517579e-05
WPR19CA069,1.1249985937517579e-05
WPR19LA066,1.1249985937517579e-05
CEN19LA055,1.1249985937517579e-05
GAA19CA105,1.1249985937517579e-05
CEN19LA071,1.1249985937517579e-05
WPR19CA067,1.1249985937517579e-05
WPR19TA068,1.1249985937517579e-05
WPR19LA070,1.1249985937517579e-05
CEN19LA060,1.1249985937517579e-05
CEN19CA062,1.1249985937517579e-05
GAA19CA122,1.1249985937517579e-05
CEN19LA063,1.1249985937517579e-05
DCA19WA054,1.1249985937517579e-05
GAA19CA115,1.1249985937517579e-05
CEN19LA056,1.1249985937517579e-05
ANC19CA010,1.1249985937517579e-05
CEN19WA057,1.1249985937517579e-05
ENG19WA009,1.1249985937517579e-05
ERA19WA090,1.1249985937517579e-05
DCA19WA067,1.1249985937517579e-05
ANC19LA011,1.1249985937517579e-05
WPR19LA071,1.1249985937517579e-05
WPR19CA072,1.1249985937517579e-05
WPR19FA077,1.1249985937517579e-05
ERA19WA103,1.1249985937517579e-05
ERA19WA174,1.1249985937517579e-05
GAA19CA109,1.1249985937517579e-05
ERA19LA083,1.1249985937517579e-05
CEN19WA077,1.1249985937517579e-05
GAA19CA131,1.1249985937517579e-05
GAA19CA134,1.1249985937517579e-05
CEN19LA076,1.1249985937517579e-05
CEN19TA073,1.1249985937517579e-05
GAA19CA126,1.1249985937517579e-05
GAA19CA114,1.1249985937517579e-05
GAA19CA132,1.1249985937517579e-05
WPR19WA147,1.1249985937517579e-05
GAA19CA121,1.1249985937517579e-05
WPR19LA076,1.1249985937517579e-05
CEN19FA072,1.1249985937517579e-05
WPR19FA075,1.1249985937517579e-05
GAA19CA113,1.1249985937517579e-05
GAA19CA120,1.1249985937517579e-05
CEN19LA074,1.1249985937517579e-05
DCA19LA070,1.1249985937517579e-05
DCA19WA127,1.1249985937517579e-05
WPR19WA149,1.1249985937517579e-05
ANC19FA012,1.1249985937517579e-05
CEN19WA079,1.1249985937517579e-05
CEN19FA078,1.1249985937517579e-05
ERA19LA093,1.1249985937517579e-05
WPR19LA078,1.1249985937517579e-05
GAA19CA125,1.1249985937517579e-05
ERA19LA094,1.1249985937517579e-05
ERA19LA095,1.1249985937517579e-05
GAA19WA342,1.1249985937517579e-05
WPR19FA079,1.1249985937517579e-05
DCA19WA072,1.1249985937517579e-05
DCA19CA090,1.1249985937517579e-05
GAA19CA130,1.1249985937517579e-05
DCA19CA075,1.1249985937517579e-05
ENG19WA012,1.1249985937517579e-05
WPR19FA080,1.1249985937517579e-05
WPR19TA085,1.1249985937517579e-05
ERA19WA101,1.1249985937517579e-05
ERA19LA096,1.1249985937517579e-05
GAA19CA133,1.1249985937517579e-05
ERA19LA097,1.1249985937517579e-05
WPR19FA083,1.1249985937517579e-05
WPR19LA100,1.1249985937517579e-05
GAA19CA143,1.1249985937517579e-05
GAA19CA136,1.1249985937517579e-05
ERA19TA098,1.1249985937517579e-05
CEN19WA081,1.1249985937517579e-05
DCA19WA084,1.1249985937517579e-05
WPR19LA088,1.1249985937517579e-05
CEN19LA090,1.1249985937517579e-05
ERA19WA099,1.1249985937517579e-05
GAA19CA140,1.1249985937517579e-05
DCA19CA081,1.1249985937517579e-05
DCA19WA082,1.1249985937517579e-05
GAA19CA138,1.1249985937517579e-05
ANC19TA014,1.1249985937517579e-05
ERA19WA127,1.1249985937517579e-05
WPR19WA271,1.1249985937517579e-05
GAA19CA145,1.1249985937517579e-05
CEN19FA082,1.1249985937517579e-05
GAA19CA137,1.1249985937517579e-05
CEN19LA091,1.1249985937517579e-05
WPR19LA094,1.1249985937517579e-05
WPR19FA084,1.1249985937517579e-05
CEN19WA089,1.1249985937517579e-05
DCA19WA087,1.1249985937517579e-05
CEN19WA083,1.1249985937517579e-05
GAA19CA139,1.1249985937517579e-05
DCA19CA091,1.1249985937517579e-05
GAA19CA141,1.1249985937517579e-05
GAA19CA142,1.1249985937517579e-05
WPR19LA087,1.1249985937517579e-05
ERA19TA105,1.1249985937517579e-05
CEN19LA085,1.1249985937517579e-05
GAA19CA150,1.1249985937517579e-05
ENG19IA013,1.1249985937517579e-05
ERA19WA108,1.1249985937517579e-05
GAA19CA151,1.1249985937517579e-05
DCA19WA093,1.1249985937517579e-05
GAA19CA144,1.1249985937517579e-05
WPR19FA086,1.1249985937517579e-05
CEN19FA084,1.1249985937517579e-05
CEN19LA086,1.1249985937517579e-05
GAA19CA146,1.1249985937517579e-05
ERA19FA106,1.1249985937517579e-05
ERA19FA107,1.1249985937517579e-05
DCA19MA086,1.1249985937517579e-05
GAA19CA147,1.1249985937517579e-05
GAA19CA153,1.1249985937517579e-05
ERA19WA128,1.1249985937517579e-05
GAA19CA149,1.1249985937517579e-05
GAA19CA148,1.1249985937517579e-05
GAA19CA152,1.1249985937517579e-05
ERA19LA109,1.1249985937517579e-05
DCA19WA182,1.1249985937517579e-05
CEN19LA087,1.1249985937517579e-05
DCA19CA088,1.1249985937517579e-05
CEN19FA088,1.1249985937517579e-05
GAA19CA154,1.1249985937517579e-05
ERA19TA111,1.1249985937517579e-05
ERA19TA110,1.1249985937517579e-05
ENG19WA045,1.1249985937517579e-05
ERA19FA112,1.1249985937517579e-05
WPR19LA092,1.1249985937517579e-05
ERA19TA114,1.1249985937517579e-05
GAA19CA162,1.1249985937517579e-05
ERA19FA113,1.1249985937517579e-05
GAA19CA155,1.1249985937517579e-05
CEN19LA092,1.1249985937517579e-05
DCA19WA099,1.1249985937517579e-05
WPR19WA164,1.1249985937517579e-05
DCA19FA089,1.1249985937517579e-05
DCA19WA108,1.1249985937517579e-05
CEN19WA103,1.1249985937517579e-05
CEN19WA105,1.1249985937517579e-05
ERA19FA116,1.1249985937517579e-05
ERA19LA119,1.1249985937517579e-05
ERA19TA120,1.1249985937517579e-05
ERA19FA118,1.1249985937517579e-05
CEN19FA093,1.1249985937517579e-05
CEN19LA101,1.1249985937517579e-05
GAA19CA156,1.1249985937517579e-05
GAA19CA158,1.1249985937517579e-05
GAA19CA157,1.1249985937517579e-05
ANC19FA038,1.1249985937517579e-05
ENG19WA020,1.1249985937517579e-05
GAA19CA160,1.1249985937517579e-05
WPR19FA093,1.1249985937517579e-05
ERA19LA125,1.1249985937517579e-05
WPR19FA091,1.1249985937517579e-05
ERA19TA122,1.1249985937517579e-05
CEN19FA094,1.1249985937517579e-05
GAA19CA166,1.1249985937517579e-05
GAA19CA159,1.1249985937517579e-05
GAA19CA171,1.1249985937517579e-05
ERA19LA194,1.1249985937517579e-05
ERA19WA121,1.1249985937517579e-05
DCA19WA114,1.1249985937517579e-05
CEN19FA095,1.1249985937517579e-05
DCA19RA101,1.1249985937517579e-05
DCA19CA102,1.1249985937517579e-05
CEN19WA096,1.1249985937517579e-05
GAA19CA163,1.1249985937517579e-05
GAA19CA161,1.1249985937517579e-05
DCA19CA105,1.1249985937517579e-05
GAA19CA172,1.1249985937517579e-05
GAA19WA175,1.1249985937517579e-05
GAA19WA222,1.1249985937517579e-05
CEN19LA098,1.1249985937517579e-05
ERA19LA123,1.1249985937517579e-05
ERA19FA124,1.1249985937517579e-05
GAA19CA165,1.1249985937517579e-05
ERA19TA129,1.1249985937517579e-05
ERA19LA160,1.1249985937517579e-05
ERA19LA131,1.1249985937517579e-05
ERA19LA126,1.1249985937517579e-05
GAA19CA168,1.1249985937517579e-05
WPR19FA095,1.1249985937517579e-05
CEN19FA099,1.1249985937517579e-05
ERA19FA130,1.1249985937517579e-05
ERA19TA133,1.1249985937517579e-05
GAA19CA167,1.1249985937517579e-05
GAA19CA170,1.1249985937517579e-05
GAA19CA169,1.1249985937517579e-05
WPR19LA114,1.1249985937517579e-05
GAA19CA173,1.1249985937517579e-05
DCA19WA131,1.1249985937517579e-05
WPR19FA096,1.1249985937517579e-05
ANC19LA015,1.1249985937517579e-05
CEN19FA100,1.1249985937517579e-05
WPR19LA097,1.1249985937517579e-05
WPR19LA098,1.1249985937517579e-05
GAA19CA189,1.1249985937517579e-05
CEN19FA104,1.1249985937517579e-05
CEN19LA106,1.1249985937517579e-05
GAA19CA176,1.1249985937517579e-05
ERA19LA132,1.1249985937517579e-05
GAA19CA181,1.1249985937517579e-05
GAA19CA174,1.1249985937517579e-05
CEN19LA130,1.1249985937517579e-05
GAA19CA190,1.1249985937517579e-05
GAA19WA179,1.1249985937517579e-05
GAA19WA223,1.1249985937517579e-05
ERA19FA134,1.1249985937517579e-05
CEN19LA107,1.1249985937517579e-05
GAA19CA178,1.1249985937517579e-05
WPR19LA101,1.1249985937517579e-05
CEN19LA108,1.1249985937517579e-05
CEN19WA118,1.1249985937517579e-05
GAA19CA177,1.1249985937517579e-05
ERA19LA135,1.1249985937517579e-05
ERA19LA137,1.1249985937517579e-05
GAA19CA180,1.1249985937517579e-05
GAA19CA234,1.1249985937517579e-05
DCA19WA129,1.1249985937517579e-05
ENG19WA025,1.1249985937517579e-05
ERA19LA136,1.1249985937517579e-05
ERA19LA138,1.1249985937517579e-05
CEN19LA111,1.1249985937517579e-05
GAA19CA193,1.1249985937517579e-05
DCA19WA144,1.1249985937517579e-05
ERA19LA139,1.1249985937517579e-05
CEN19FA109,1.1249985937517579e-05
GAA19CA185,1.1249985937517579e-05
CEN19LA113,1.1249985937517579e-05
DCA19CA130,1.1249985937517579e-05
ERA19CA289,1.1249985937517579e-05
GAA19CA186,1.1249985937517579e-05
GAA19CA198,1.1249985937517579e-05
CEN19TA112,1.1249985937517579e-05
ENG19WA016,1.1249985937517579e-05
ERA19LA145,1.1249985937517579e-05
ERA19LA141,1.1249985937517579e-05
ERA19TA146,1.1249985937517579e-05
GAA19WA188,1.1249985937517579e-05
WPR19LA105,1.1249985937517579e-05
GAA19WA201,1.1249985937517579e-05
WPR19LA102,1.1249985937517579e-05
WPR19FA103,1.1249985937517579e-05
GAA19CA184,1.1249985937517579e-05
GAA19CA191,1.1249985937517579e-05
GAA19CA192,1.1249985937517579e-05
GAA19WA187,1.1249985937517579e-05
GAA19CA252,1.1249985937517579e-05
WPR19LA104,1.1249985937517579e-05
ENG19WA018,1.1249985937517579e-05
GAA19CA195,1.1249985937517579e-05
GAA19CA194,1.1249985937517579e-05
CEN19LA116,1.1249985937517579e-05
GAA19WA197,1.1249985937517579e-05
ENG19WA017,1.1249985937517579e-05
GAA19CA196,1.1249985937517579e-05
CEN19LA132,1.1249985937517579e-05
ERA19FA142,1.1249985937517579e-05
GAA19CA199,1.1249985937517579e-05
ERA19LA143,1.1249985937517579e-05
GAA19CA200,1.1249985937517579e-05
DCA19CA146,1.1249985937517579e-05
ERA19LA144,1.1249985937517579e-05
ERA19CA148,1.1249985937517579e-05
WPR19FA106,1.1249985937517579e-05
WPR19WA107,1.1249985937517579e-05
CEN19FA117,1.1249985937517579e-05
GAA19CA202,1.1249985937517579e-05
ERA19CA147,1.1249985937517579e-05
ERA19LA149,1.1249985937517579e-05
DCA19LA134,1.1249985937517579e-05
GAA19CA203,1.1249985937517579e-05
ERA19LA151,1.1249985937517579e-05
GAA19CA204,1.1249985937517579e-05
DCA19CA137,1.1249985937517579e-05
ENG19RA019,1.1249985937517579e-05
ANC19LA016,1.1249985937517579e-05
GAA19CA209,1.1249985937517579e-05
GAA19CA207,1.1249985937517579e-05
CEN19FA120,1.1249985937517579e-05
CEN19FA119,1.1249985937517579e-05
WPR19LA108,1.1249985937517579e-05
ERA19TA153,1.1249985937517579e-05
GAA19WA230,1.1249985937517579e-05
WPR19TA110,1.1249985937517579e-05
GAA19CA205,1.1249985937517579e-05
GAA19CA213,1.1249985937517579e-05
GAA19CA214,1.1249985937517579e-05
ERA19LA150,1.1249985937517579e-05
GAA19CA217,1.1249985937517579e-05
WPR19WA225,1.1249985937517579e-05
ERA19LA152,1.1249985937517579e-05
ANC19TA017,1.1249985937517579e-05
GAA19CA206,1.1249985937517579e-05
GAA19CA208,1.1249985937517579e-05
GAA19CA215,1.1249985937517579e-05
CEN19LA121,1.1249985937517579e-05
WPR19FA109,1.1249985937517579e-05
GAA19CA211,1.1249985937517579e-05
WPR19LA111,1.1249985937517579e-05
WPR19LA112,1.1249985937517579e-05
GAA19WA210,1.1249985937517579e-05
GAA19CA216,1.1249985937517579e-05
GAA19CA212,1.1249985937517579e-05
WPR19FA116,1.1249985937517579e-05
ERA19WA203,1.1249985937517579e-05
WPR19FA115,1.1249985937517579e-05
WPR19LA117,1.1249985937517579e-05
CEN19LA126,1.1249985937517579e-05
GAA19CA268,1.1249985937517579e-05
GAA19CA224,1.1249985937517579e-05
CEN19LA125,1.1249985937517579e-05
GAA19CA218,1.1249985937517579e-05
GAA19CA225,1.1249985937517579e-05
CEN19LA123,1.1249985937517579e-05
CEN19FA122,1.1249985937517579e-05
ERA19FA154,1.1249985937517579e-05
CEN19FA124,1.1249985937517579e-05
WPR19FA118,1.1249985937517579e-05
ERA19LA157,1.1249985937517579e-05
WPR19LA130,1.1249985937517579e-05
GAA19CA220,1.1249985937517579e-05
ERA19LA156,1.1249985937517579e-05
WPR19LA120,1.1249985937517579e-05
ERA19FA155,1.1249985937517579e-05
GAA19CA219,1.1249985937517579e-05
ERA19LA158,1.1249985937517579e-05
WPR19FA121,1.1249985937517579e-05
GAA19CA226,1.1249985937517579e-05
GAA19CA253,1.1249985937517579e-05
WPR19LA122,1.1249985937517579e-05
CEN19LA127,1.1249985937517579e-05
GAA19CA231,1.1249985937517579e-05
ENG19WA022,1.1249985937517579e-05
DCA19WA145,1.1249985937517579e-05
GAA19CA227,1.1249985937517579e-05
GAA19CA237,1.1249985937517579e-05
CEN19CA128,1.1249985937517579e-05
CEN19LA129,1.1249985937517579e-05
ERA19LA159,1.1249985937517579e-05
GAA19CA235,1.1249985937517579e-05
GAA19CA228,1.1249985937517579e-05
WPR19LA125,1.1249985937517579e-05
CEN19TA131,1.1249985937517579e-05
GAA19CA233,1.1249985937517579e-05
ENG19WA023,1.1249985937517579e-05
GAA19CA282,1.1249985937517579e-05
WPR19FA124,1.1249985937517579e-05
ERA19LA162,1.1249985937517579e-05
WPR19FA123,1.1249985937517579e-05
GAA19CA372,1.1249985937517579e-05
ENG19WA024,1.1249985937517579e-05
GAA19CA232,1.1249985937517579e-05
GAA19CA238,1.1249985937517579e-05
ERA19TA166,1.1249985937517579e-05
WPR19TA142,1.1249985937517579e-05
ERA19WA167,1.1249985937517579e-05
GAA19CA236,1.1249985937517579e-05
ERA19FA161,1.1249985937517579e-05
WPR19FA126,1.1249985937517579e-05
WPR19LA128,1.1249985937517579e-05
WPR19LA129,1.1249985937517579e-05
WPR19LA132,1.1249985937517579e-05
GAA19WA248,1.1249985937517579e-05
GAA19CA239,1.1249985937517579e-05
WPR19TA131,1.1249985937517579e-05
CEN19LA133,1.1249985937517579e-05
DCA19WA222,1.1249985937517579e-05
GAA19CA240,1.1249985937517579e-05
GAA19CA241,1.1249985937517579e-05
GAA19CA281,1.1249985937517579e-05
GAA19WA249,1.1249985937517579e-05
ERA19WA165,1.1249985937517579e-05
ERA19WA168,1.1249985937517579e-05
GAA19WA274,1.1249985937517579e-05
WPR19LA171,1.1249985937517579e-05
DCA19MA143,1.1249985937517579e-05
CEN19FA134,1.1249985937517579e-05
ERA19FA163,1.1249985937517579e-05
WPR19LA134,1.1249985937517579e-05
WPR19LA135,1.1249985937517579e-05
GAA19CA243,1.1249985937517579e-05
GAA19CA244,1.1249985937517579e-05
WPR19LA136,1.1249985937517579e-05
GAA19CA251,1.1249985937517579e-05
GAA19WA254,1.1249985937517579e-05
GAA19WA265,1.1249985937517579e-05
ANC19WA023,1.1249985937517579e-05
CEN19FA135,1.1249985937517579e-05
ANC19FA018,1.1249985937517579e-05
GAA19CA242,1.1249985937517579e-05
WPR19LA137,1.1249985937517579e-05
WPR19LA139,1.1249985937517579e-05
GAA19CA246,1.1249985937517579e-05
CEN19WA137,1.1249985937517579e-05
WPR19LA138,1.1249985937517579e-05
DCA19WA148,1.1249985937517579e-05
WPR19LA140,1.1249985937517579e-05
WPR19FA133,1.1249985937517579e-05
GAA19CA250,1.1249985937517579e-05
ERA19FA164,1.1249985937517579e-05
GAA19CA245,1.1249985937517579e-05
GAA19CA247,1.1249985937517579e-05
GAA19CA293,1.1249985937517579e-05
CEN19FA138,1.1249985937517579e-05
