Model,proportion
Express,2.2523283444260505e-05
M10,2.2523283444260505e-05
EL TOMCAT MK-5A,2.2523283444260505e-05
AS-350-D,2.2523283444260505e-05
MU-2B-26,2.2523283444260505e-05
Husky,2.2523283444260505e-05
BD 100-1A10,2.2523283444260505e-05
Falcon 900EX,2.2523283444260505e-05
Firestar,2.2523283444260505e-05
CH-801,2.2523283444260505e-05
S-71A,2.2523283444260505e-05
MKIII,2.2523283444260505e-05
Travel Air C-4000,2.2523283444260505e-05
A300F4-605R,2.2523283444260505e-05
BABY-ACE,2.2523283444260505e-05
MCR-01 VLA,2.2523283444260505e-05
177-RG,2.2523283444260505e-05
AS35OD,2.2523283444260505e-05
AS355N,2.2523283444260505e-05
DO-228,2.2523283444260505e-05
201-B,2.2523283444260505e-05
S2R-T11,2.2523283444260505e-05
BUCCANEER,2.2523283444260505e-05
330,2.2523283444260505e-05
AS355F2,2.2523283444260505e-05
RLU-1A,2.2523283444260505e-05
Baby Ace,2.2523283444260505e-05
MO-20J,2.2523283444260505e-05
CRJ-100,2.2523283444260505e-05
727-254,2.2523283444260505e-05
A109C,2.2523283444260505e-05
VIKING DRAGONFLY,2.2523283444260505e-05
72-212,2.2523283444260505e-05
A-24-R,2.2523283444260505e-05
C-207A,2.2523283444260505e-05
5151,2.2523283444260505e-05
Dragonfly Mark II,2.2523283444260505e-05
S-9,2.2523283444260505e-05
Buccaneer II,2.2523283444260505e-05
SGU 2-22CK,2.2523283444260505e-05
J3C-65S,2.2523283444260505e-05
CH2T,2.2523283444260505e-05
406,2.2523283444260505e-05
BE-36TC,2.2523283444260505e-05
Volksplane VP-1,2.2523283444260505e-05
Antares MA-33,2.2523283444260505e-05
Ventus B/16.6,2.2523283444260505e-05
A340-300,2.2523283444260505e-05
Glasair II,2.2523283444260505e-05
RG,2.2523283444260505e-05
Hiperbipe,2.2523283444260505e-05
777-300,2.2523283444260505e-05
Titan Tornado I,2.2523283444260505e-05
SGS-2-32,2.2523283444260505e-05
900,2.2523283444260505e-05
Galaxy 11B,2.2523283444260505e-05
XL,2.2523283444260505e-05
172 P,2.2523283444260505e-05
SA227BC,2.2523283444260505e-05
206 B III,2.2523283444260505e-05
GZ-20A,2.2523283444260505e-05
Saab 340B,2.2523283444260505e-05
Edge 540-T,2.2523283444260505e-05
Pitts Special S-1S,2.2523283444260505e-05
DH-125,2.2523283444260505e-05
MD-10-10F,2.2523283444260505e-05
TAYLOR TITCH,2.2523283444260505e-05
F280C,2.2523283444260505e-05
Sport Copter Vortex,2.2523283444260505e-05
390 Premier I,2.2523283444260505e-05
Firefly 11,2.2523283444260505e-05
47G-B3,2.2523283444260505e-05
SPEZIO SPORT,2.2523283444260505e-05
FANJET FALCON,2.2523283444260505e-05
DH-125-3A,2.2523283444260505e-05
P3-05,2.2523283444260505e-05
Buccaneer,2.2523283444260505e-05
PZL-104 Wilga 35A,2.2523283444260505e-05
72,2.2523283444260505e-05
SV4C,2.2523283444260505e-05
SNJ 5,2.2523283444260505e-05
KR II,2.2523283444260505e-05
Glasair II-S RG,2.2523283444260505e-05
Kitfox Series 7,2.2523283444260505e-05
R22 Mariner,2.2523283444260505e-05
B-26C,2.2523283444260505e-05
47G-3B-1 SOLOY,2.2523283444260505e-05
Husky A-1,2.2523283444260505e-05
LC-40-550FG,2.2523283444260505e-05
CASSUTT SPORT,2.2523283444260505e-05
Beechjet 400A,2.2523283444260505e-05
172P II,2.2523283444260505e-05
SA-227-TT,2.2523283444260505e-05
Parakeet A-1,2.2523283444260505e-05
MD600N,2.2523283444260505e-05
PA-30/A,2.2523283444260505e-05
G-103A Twin II Acro,2.2523283444260505e-05
S-70A,2.2523283444260505e-05
Cub,2.2523283444260505e-05
M-20R,2.2523283444260505e-05
EC130 B4,2.2523283444260505e-05
V35A-TC,2.2523283444260505e-05
R22 Beta 2,2.2523283444260505e-05
DA5B,2.2523283444260505e-05
Renegade,2.2523283444260505e-05
Lancair IVP,2.2523283444260505e-05
Carat A,2.2523283444260505e-05
B767-200,2.2523283444260505e-05
TB 20,2.2523283444260505e-05
CL-600-2A12,2.2523283444260505e-05
Kitfox Speedster,2.2523283444260505e-05
DC8-62,2.2523283444260505e-05
Tailwind W-8,2.2523283444260505e-05
Sky Raider,2.2523283444260505e-05
Avid Amphibian,2.2523283444260505e-05
SPECIAL S-1C,2.2523283444260505e-05
C-182P,2.2523283444260505e-05
CH-2000,2.2523283444260505e-05
DA40-180,2.2523283444260505e-05
Exec 162,2.2523283444260505e-05
AT802A,2.2523283444260505e-05
EC135T1,2.2523283444260505e-05
747-238B,2.2523283444260505e-05
Skyboy,2.2523283444260505e-05
YAK 11,2.2523283444260505e-05
MD-902,2.2523283444260505e-05
GREAT LAKES 2TIA,2.2523283444260505e-05
Pitts Special,2.2523283444260505e-05
Velocity XLRG,2.2523283444260505e-05
SU-26,2.2523283444260505e-05
F406,2.2523283444260505e-05
UH-1F,2.2523283444260505e-05
737-282,2.2523283444260505e-05
F150L,2.2523283444260505e-05
S53A,2.2523283444260505e-05
ST-75,2.2523283444260505e-05
A-319-114,2.2523283444260505e-05
23-B24R,2.2523283444260505e-05
LR35,2.2523283444260505e-05
Tailwind,2.2523283444260505e-05
SA-26T,2.2523283444260505e-05
BABY ACE,2.2523283444260505e-05
F-51,2.2523283444260505e-05
Ridge Runner II,2.2523283444260505e-05
Christen Eagle,2.2523283444260505e-05
Zenith CH701,2.2523283444260505e-05
OH-13H,2.2523283444260505e-05
767-231,2.2523283444260505e-05
SORRELL SNS-7,2.2523283444260505e-05
CONDOR III +2,2.2523283444260505e-05
Rans S-14,2.2523283444260505e-05
GS-2,2.2523283444260505e-05
47G-3,2.2523283444260505e-05
Air Command Elite,2.2523283444260505e-05
Sky Star Kitfox,2.2523283444260505e-05
Rutan Defiant,2.2523283444260505e-05
23A,2.2523283444260505e-05
G-111,2.2523283444260505e-05
737-900,2.2523283444260505e-05
Zenith CH-701,2.2523283444260505e-05
210S,2.2523283444260505e-05
Special,2.2523283444260505e-05
737-7Q8,2.2523283444260505e-05
110P1,2.2523283444260505e-05
F27,2.2523283444260505e-05
HK 36 TTC,2.2523283444260505e-05
MD-10,2.2523283444260505e-05
CITABRIA 7ECA,2.2523283444260505e-05
F8F-1,2.2523283444260505e-05
DC-9-87,2.2523283444260505e-05
A1-A,2.2523283444260505e-05
Ercoupe,2.2523283444260505e-05
Seneca,2.2523283444260505e-05
PA-31B-310,2.2523283444260505e-05
DUCE,2.2523283444260505e-05
24 C8C,2.2523283444260505e-05
280F,2.2523283444260505e-05
M20-M,2.2523283444260505e-05
Rans S-6ES Coyote II,2.2523283444260505e-05
SQ 2000,2.2523283444260505e-05
PA18A-150,2.2523283444260505e-05
DC10,2.2523283444260505e-05
KitFox,2.2523283444260505e-05
DC-9-41,2.2523283444260505e-05
WACO YMF-5,2.2523283444260505e-05
Lancair IV-P Turbine,2.2523283444260505e-05
Glassair III,2.2523283444260505e-05
EMB-170,2.2523283444260505e-05
MX-7-180B,2.2523283444260505e-05
SZD-45A OGAR,2.2523283444260505e-05
65-A90-1,2.2523283444260505e-05
NA-64,2.2523283444260505e-05
Murphy Moose,2.2523283444260505e-05
DH82A,2.2523283444260505e-05
A-26B,2.2523283444260505e-05
AL-3,2.2523283444260505e-05
FALCO F8L,2.2523283444260505e-05
Europa XS,2.2523283444260505e-05
177BII,2.2523283444260505e-05
Citation 500,2.2523283444260505e-05
Express FT,2.2523283444260505e-05
MXL Sport II,2.2523283444260505e-05
Hawker 800XP,2.2523283444260505e-05
WICHAWK,2.2523283444260505e-05
VAN'S RV-6A,2.2523283444260505e-05
PA-32-301R,2.2523283444260505e-05
DC9-30,2.2523283444260505e-05
MU-2,2.2523283444260505e-05
737-49R,2.2523283444260505e-05
747-130,2.2523283444260505e-05
M-4-180V,2.2523283444260505e-05
757-2Q8,2.2523283444260505e-05
Fisher Celebrity,2.2523283444260505e-05
S64E,2.2523283444260505e-05
Apache Sport,2.2523283444260505e-05
MT-7,2.2523283444260505e-05
ST3-KR,2.2523283444260505e-05
Sportsman GS-2,2.2523283444260505e-05
Exec 162-F,2.2523283444260505e-05
G1159B,2.2523283444260505e-05
747-400 Cargo,2.2523283444260505e-05
L-23 Super Blanik,2.2523283444260505e-05
CH 601 XL RTF,2.2523283444260505e-05
Lancair Propjet,2.2523283444260505e-05
CH601XL SLSA,2.2523283444260505e-05
757-224,2.2523283444260505e-05
Bakeng Duce,2.2523283444260505e-05
Vans RV-7A,2.2523283444260505e-05
Liberty XL-2,2.2523283444260505e-05
M22,2.2523283444260505e-05
Thorp T18,2.2523283444260505e-05
747-436,2.2523283444260505e-05
KP-5,2.2523283444260505e-05
Classic,2.2523283444260505e-05
Pitts S-1,2.2523283444260505e-05
Harmon Rocket,2.2523283444260505e-05
R-44-II,2.2523283444260505e-05
182R II,2.2523283444260505e-05
BK-117A-1,2.2523283444260505e-05
C-118A,2.2523283444260505e-05
Zodiac CH601,2.2523283444260505e-05
Wag-A-Bond,2.2523283444260505e-05
Ercoupe 415-C,2.2523283444260505e-05
Gulfstream AM G-164B,2.2523283444260505e-05
777-200ER,2.2523283444260505e-05
Super Petrel,2.2523283444260505e-05
180-J,2.2523283444260505e-05
Air Camper,2.2523283444260505e-05
4-1200,2.2523283444260505e-05
680W,2.2523283444260505e-05
Nieuport II,2.2523283444260505e-05
SKYOTE,2.2523283444260505e-05
295,2.2523283444260505e-05
Junior Ace,2.2523283444260505e-05
777-232,2.2523283444260505e-05
SR7,2.2523283444260505e-05
FBA-2C1,2.2523283444260505e-05
BF12,2.2523283444260505e-05
Titan,2.2523283444260505e-05
Savage,2.2523283444260505e-05
Kitfox V,2.2523283444260505e-05
Chief,2.2523283444260505e-05
F28C-2,2.2523283444260505e-05
FOCKE-WULF 190,2.2523283444260505e-05
Thunder Mustang,2.2523283444260505e-05
Tundra,2.2523283444260505e-05
SportStar,2.2523283444260505e-05
Sport Hornet,2.2523283444260505e-05
N-90,2.2523283444260505e-05
680-F,2.2523283444260505e-05
YAK-50,2.2523283444260505e-05
172 SP,2.2523283444260505e-05
PA-28-R,2.2523283444260505e-05
RV-9,2.2523283444260505e-05
C-170A,2.2523283444260505e-05
RV8A,2.2523283444260505e-05
72K-TET,2.2523283444260505e-05
Z-105,2.2523283444260505e-05
737-2X6C,2.2523283444260505e-05
Commander,2.2523283444260505e-05
10,2.2523283444260505e-05
M18B,2.2523283444260505e-05
S12XL,2.2523283444260505e-05
LAKE LA-4-250,2.2523283444260505e-05
Titan T-51,2.2523283444260505e-05
KP 5 ASA,2.2523283444260505e-05
CL600-2D24,2.2523283444260505e-05
C,2.2523283444260505e-05
M-20-E,2.2523283444260505e-05
TWO,2.2523283444260505e-05
ASW 27-18,2.2523283444260505e-05
B-58,2.2523283444260505e-05
POBER PIXIE,2.2523283444260505e-05
CE-152,2.2523283444260505e-05
1200,2.2523283444260505e-05
RAPTOR,2.2523283444260505e-05
Predator,2.2523283444260505e-05
L-4,2.2523283444260505e-05
Virus 912,2.2523283444260505e-05
Standard Libelle,2.2523283444260505e-05
Rans S-6ES,2.2523283444260505e-05
Condor,2.2523283444260505e-05
F1 Rocket,2.2523283444260505e-05
N-105,2.2523283444260505e-05
F28-4000,2.2523283444260505e-05
M74A,2.2523283444260505e-05
MA33,2.2523283444260505e-05
VP1,2.2523283444260505e-05
E17L,2.2523283444260505e-05
1A,2.2523283444260505e-05
PC 2000,2.2523283444260505e-05
Sparrow Hawk,2.2523283444260505e-05
UH-1D,2.2523283444260505e-05
Eurofox,2.2523283444260505e-05
GYROCOPTER,2.2523283444260505e-05
GULFSTREAM,2.2523283444260505e-05
T-211 THORPEDO,2.2523283444260505e-05
Supercat,2.2523283444260505e-05
Z-150,2.2523283444260505e-05
G-36,2.2523283444260505e-05
8B-15,2.2523283444260505e-05
AS 350B,2.2523283444260505e-05
47G3B,2.2523283444260505e-05
65A90,2.2523283444260505e-05
PREDATOR,2.2523283444260505e-05
AEROSTAR 6,2.2523283444260505e-05
T-188,2.2523283444260505e-05
YS-11,2.2523283444260505e-05
M-4C,2.2523283444260505e-05
SportCruiser,2.2523283444260505e-05
PA-32-R-300,2.2523283444260505e-05
737-204,2.2523283444260505e-05
EMB110,2.2523283444260505e-05
G1,2.2523283444260505e-05
AVID BANDIT,2.2523283444260505e-05
BAE 3101,2.2523283444260505e-05
172N II,2.2523283444260505e-05
C33,2.2523283444260505e-05
TSC-1A,2.2523283444260505e-05
ERCOUPE 415-CD,2.2523283444260505e-05
SM-1019B,2.2523283444260505e-05
ZEPHYR II,2.2523283444260505e-05
RLU-1,2.2523283444260505e-05
60X,2.2523283444260505e-05
SM 1019,2.2523283444260505e-05
AVENTURA 2,2.2523283444260505e-05
B212,2.2523283444260505e-05
CT2K,2.2523283444260505e-05
AVID FLYER C,2.2523283444260505e-05
C-180J,2.2523283444260505e-05
PA-34-22OT,2.2523283444260505e-05
YAK-11,2.2523283444260505e-05
CL-600-2B1,2.2523283444260505e-05
SR-8B,2.2523283444260505e-05
SEA-ERA,2.2523283444260505e-05
TRI82,2.2523283444260505e-05
SONERAI I,2.2523283444260505e-05
G-103-TWIN II,2.2523283444260505e-05
REMOS G-3/,2.2523283444260505e-05
VANS RV7A,2.2523283444260505e-05
232,2.2523283444260505e-05
Z-MAX,2.2523283444260505e-05
164-A,2.2523283444260505e-05
AS 350B3,2.2523283444260505e-05
XT-912-L,2.2523283444260505e-05
DESTINY 2000,2.2523283444260505e-05
AL3C,2.2523283444260505e-05
747-269B,2.2523283444260505e-05
206-L,2.2523283444260505e-05
PA 28-151,2.2523283444260505e-05
TRAVEL AIR,2.2523283444260505e-05
767 432ER,2.2523283444260505e-05
PA-22-180,2.2523283444260505e-05
A-320-211,2.2523283444260505e-05
XENON RST,2.2523283444260505e-05
G1159,2.2523283444260505e-05
J4,2.2523283444260505e-05
DH-8-202,2.2523283444260505e-05
MD,2.2523283444260505e-05
MANTA 503,2.2523283444260505e-05
EMB135,2.2523283444260505e-05
EMB-202,2.2523283444260505e-05
172RGII,2.2523283444260505e-05
747-151,2.2523283444260505e-05
BE-23-24,2.2523283444260505e-05
P92 ECHO SUPER,2.2523283444260505e-05
DRAGONFLY II,2.2523283444260505e-05
CM 170 MAGISTER,2.2523283444260505e-05
AS 365 N2 DAUPHIN,2.2523283444260505e-05
Loehle 5151 Mustang,2.2523283444260505e-05
M-5-235-C,2.2523283444260505e-05
RV9-A,2.2523283444260505e-05
Edge XT-912-L,2.2523283444260505e-05
412 - EP,2.2523283444260505e-05
RAND-ROBINSON KR2,2.2523283444260505e-05
T-51 MUSTANG,2.2523283444260505e-05
REVOLUTION MINI-500,2.2523283444260505e-05
E-33,2.2523283444260505e-05
GLASAIR III SH-3R,2.2523283444260505e-05
EMB-810C,2.2523283444260505e-05
FUNK B85C,2.2523283444260505e-05
RANS S-6S COYOTE II,2.2523283444260505e-05
OUTBACK,2.2523283444260505e-05
PULSAR III,2.2523283444260505e-05
P-51-D,2.2523283444260505e-05
GTE,2.2523283444260505e-05
M-35,2.2523283444260505e-05
35C33,2.2523283444260505e-05
AS365N3,2.2523283444260505e-05
S-58F,2.2523283444260505e-05
PIK-20D,2.2523283444260505e-05
SUPERIOR CUB,2.2523283444260505e-05
COMP AIR 8,2.2523283444260505e-05
MU2B-20,2.2523283444260505e-05
2180,2.2523283444260505e-05
150-M,2.2523283444260505e-05
CLIPPER 582S,2.2523283444260505e-05
EMB-145XR,2.2523283444260505e-05
PA-32-300T,2.2523283444260505e-05
RALLY RX-7,2.2523283444260505e-05
HK36,2.2523283444260505e-05
SPORT X2,2.2523283444260505e-05
REMOS G-3/600,2.2523283444260505e-05
G 120A,2.2523283444260505e-05
Scout X-C,2.2523283444260505e-05
A-300 B4-203,2.2523283444260505e-05
M-2,2.2523283444260505e-05
FWP 149D,2.2523283444260505e-05
A319 - 132,2.2523283444260505e-05
Savannah,2.2523283444260505e-05
PHASE II,2.2523283444260505e-05
CHRISTAVIA MK 1,2.2523283444260505e-05
DRAGONFLY-C,2.2523283444260505e-05
FALCON900EX,2.2523283444260505e-05
DC 10-10,2.2523283444260505e-05
182-A,2.2523283444260505e-05
S2S,2.2523283444260505e-05
Airwolf 912ULS,2.2523283444260505e-05
M337B,2.2523283444260505e-05
GOT ROCKS,2.2523283444260505e-05
C45G,2.2523283444260505e-05
WINDWAGON,2.2523283444260505e-05
T-210M,2.2523283444260505e-05
S-10 SAKOTA,2.2523283444260505e-05
DHC 8 402,2.2523283444260505e-05
MD 902,2.2523283444260505e-05
SKY ARROW 600 SPORT,2.2523283444260505e-05
C-54G,2.2523283444260505e-05
PA-28-235D,2.2523283444260505e-05
VJ-22,2.2523283444260505e-05
AMERICAN AA-1B,2.2523283444260505e-05
Quicksilver MXL II,2.2523283444260505e-05
Piper Sport,2.2523283444260505e-05
EUROPA,2.2523283444260505e-05
767 323,2.2523283444260505e-05
S1T,2.2523283444260505e-05
MA-1,2.2523283444260505e-05
SF260C,2.2523283444260505e-05
YKC,2.2523283444260505e-05
APACHE,2.2523283444260505e-05
737-732,2.2523283444260505e-05
BE-56TC,2.2523283444260505e-05
RALLYE 235E,2.2523283444260505e-05
AC 4C,2.2523283444260505e-05
PANZL S-330,2.2523283444260505e-05
182-K,2.2523283444260505e-05
Super Cuby,2.2523283444260505e-05
IS28B2,2.2523283444260505e-05
Kit Fox 4,2.2523283444260505e-05
BB85,2.2523283444260505e-05
Elite,2.2523283444260505e-05
SA 316B,2.2523283444260505e-05
604,2.2523283444260505e-05
G-5,2.2523283444260505e-05
PA18-160,2.2523283444260505e-05
Sportsman,2.2523283444260505e-05
SPRINT II,2.2523283444260505e-05
Arion Lightning,2.2523283444260505e-05
S18,2.2523283444260505e-05
1-26B,2.2523283444260505e-05
JN-4D,2.2523283444260505e-05
GH125,2.2523283444260505e-05
E190,2.2523283444260505e-05
G-58,2.2523283444260505e-05
GT400,2.2523283444260505e-05
G150,2.2523283444260505e-05
WE-1,2.2523283444260505e-05
DHC-4A,2.2523283444260505e-05
AIRSHIP 600,2.2523283444260505e-05
23-C23,2.2523283444260505e-05
HH43F,2.2523283444260505e-05
T310P,2.2523283444260505e-05
A-315,2.2523283444260505e-05
BE-95,2.2523283444260505e-05
VANS AIRCRAFT RV-8,2.2523283444260505e-05
BELLANCA 14-19-2,2.2523283444260505e-05
J4E,2.2523283444260505e-05
RANS S 7,2.2523283444260505e-05
SGS-1-36,2.2523283444260505e-05
47G2A1,2.2523283444260505e-05
LEGACY 2000,2.2523283444260505e-05
695,2.2523283444260505e-05
Safari 400,2.2523283444260505e-05
G18,2.2523283444260505e-05
LANCAIR IV-TP,2.2523283444260505e-05
ZODIAC XL,2.2523283444260505e-05
T210C,2.2523283444260505e-05
FW190 A-5,2.2523283444260505e-05
MURPHY MOOSE,2.2523283444260505e-05
T6-G,2.2523283444260505e-05
PAZMANY PL-4A,2.2523283444260505e-05
H-700,2.2523283444260505e-05
SAVANNAH ADV,2.2523283444260505e-05
210P,2.2523283444260505e-05
SL8,2.2523283444260505e-05
MD83,2.2523283444260505e-05
REPUBLIC RC-3,2.2523283444260505e-05
SNOWYRIVER SPECIAL,2.2523283444260505e-05
EXCALIBUR,2.2523283444260505e-05
DG-500MB,2.2523283444260505e-05
C90GT,2.2523283444260505e-05
EAGLE 540,2.2523283444260505e-05
S58,2.2523283444260505e-05
31A,2.2523283444260505e-05
EMB820,2.2523283444260505e-05
LEGEND,2.2523283444260505e-05
TH55A/269A,2.2523283444260505e-05
P-38L,2.2523283444260505e-05
SA-330J,2.2523283444260505e-05
BG-12A,2.2523283444260505e-05
INTL S-2R,2.2523283444260505e-05
R 80 TIGER MOTH,2.2523283444260505e-05
BN-2B-26,2.2523283444260505e-05
C-150H,2.2523283444260505e-05
BN2B,2.2523283444260505e-05
STSS,2.2523283444260505e-05
G164-A,2.2523283444260505e-05
F 1,2.2523283444260505e-05
SAC,2.2523283444260505e-05
75A,2.2523283444260505e-05
EL TOMCAT MK5A,2.2523283444260505e-05
VANS RV 7A,2.2523283444260505e-05
C-54B,2.2523283444260505e-05
AUTOGYRO MTO SPORT,2.2523283444260505e-05
PA-600,2.2523283444260505e-05
73CA,2.2523283444260505e-05
560 XL,2.2523283444260505e-05
RANS S-19,2.2523283444260505e-05
900XP,2.2523283444260505e-05
7-GCAA,2.2523283444260505e-05
65C,2.2523283444260505e-05
F-280C,2.2523283444260505e-05
PA28 - 161,2.2523283444260505e-05
Z-225,2.2523283444260505e-05
321,2.2523283444260505e-05
B200GT,2.2523283444260505e-05
1600R,2.2523283444260505e-05
QUICKSILVER SPORT II,2.2523283444260505e-05
ZENITH STOL CH 750,2.2523283444260505e-05
172 - N,2.2523283444260505e-05
BB70Z,2.2523283444260505e-05
S-61L,2.2523283444260505e-05
MONG SPORT,2.2523283444260505e-05
S15AC,2.2523283444260505e-05
HH-1H,2.2523283444260505e-05
JUST AIRCRAFT HIGHLA,2.2523283444260505e-05
S6-ES,2.2523283444260505e-05
GULFSTREAM AM G 164B,2.2523283444260505e-05
VANS RV-8A,2.2523283444260505e-05
L-3B,2.2523283444260505e-05
600 S-2D,2.2523283444260505e-05
MUSTANG,2.2523283444260505e-05
C3,2.2523283444260505e-05
STEWART S-51,2.2523283444260505e-05
AA 1C,2.2523283444260505e-05
BL 65,2.2523283444260505e-05
F-28 MK 1000,2.2523283444260505e-05
35 B33,2.2523283444260505e-05
R-22-A,2.2523283444260505e-05
72-500,2.2523283444260505e-05
UH 1B,2.2523283444260505e-05
B-737,2.2523283444260505e-05
PITTS S-2S,2.2523283444260505e-05
65 CA,2.2523283444260505e-05
O-65,2.2523283444260505e-05
PA 28-150,2.2523283444260505e-05
280 - FX,2.2523283444260505e-05
OV-10A,2.2523283444260505e-05
P 51D,2.2523283444260505e-05
172 - M,2.2523283444260505e-05
KOLB FIRESTAR,2.2523283444260505e-05
BC 65,2.2523283444260505e-05
DC-9-15F,2.2523283444260505e-05
SAAB 2000,2.2523283444260505e-05
PA46 350P,2.2523283444260505e-05
TU206 - G,2.2523283444260505e-05
KITFOX IV-1200,2.2523283444260505e-05
SHD-6,2.2523283444260505e-05
MU 2B-25,2.2523283444260505e-05
A-400,2.2523283444260505e-05
305C (0 1E),2.2523283444260505e-05
S 2C,2.2523283444260505e-05
G-159C,2.2523283444260505e-05
SA26-T,2.2523283444260505e-05
T-51,2.2523283444260505e-05
757 232,2.2523283444260505e-05
M 7-235,2.2523283444260505e-05
L-21A,2.2523283444260505e-05
AMPHIBIAN,2.2523283444260505e-05
ZODIAC 601 HDS,2.2523283444260505e-05
BEARHAWK PATROL,2.2523283444260505e-05
C 118A,2.2523283444260505e-05
A320 - 214,2.2523283444260505e-05
Smyth Sidewinder,2.2523283444260505e-05
111M,2.2523283444260505e-05
101C,2.2523283444260505e-05
Kodiak,2.2523283444260505e-05
EMB-720D,2.2523283444260505e-05
PA28 - 181,2.2523283444260505e-05
C-402,2.2523283444260505e-05
MONOPLANE,2.2523283444260505e-05
PA38 - 112,2.2523283444260505e-05
K 7,2.2523283444260505e-05
EMB 145XR,2.2523283444260505e-05
PA30 - NO SERIES,2.2523283444260505e-05
HS 125 700A,2.2523283444260505e-05
PA-25C-235,2.2523283444260505e-05
AS-355E,2.2523283444260505e-05
177RGII,2.2523283444260505e-05
525C,2.2523283444260505e-05
A330 - 223,2.2523283444260505e-05
AW119 MKII,2.2523283444260505e-05
SLING,2.2523283444260505e-05
S-58E,2.2523283444260505e-05
VARIVIGGEN,2.2523283444260505e-05
M 62C(PT-23A),2.2523283444260505e-05
PITTS S2A,2.2523283444260505e-05
TU-206A,2.2523283444260505e-05
MXII SPORT,2.2523283444260505e-05
747SP-21,2.2523283444260505e-05
PITTS S 2B,2.2523283444260505e-05
VANS RV6,2.2523283444260505e-05
PW 5,2.2523283444260505e-05
OH 13H/M74A,2.2523283444260505e-05
EMB 135KL,2.2523283444260505e-05
BD 4,2.2523283444260505e-05
767 424ER,2.2523283444260505e-05
164-B,2.2523283444260505e-05
727-295,2.2523283444260505e-05
280-C,2.2523283444260505e-05
PA 17,2.2523283444260505e-05
F27 - 50,2.2523283444260505e-05
P-38,2.2523283444260505e-05
AT 401B,2.2523283444260505e-05
47G 2A,2.2523283444260505e-05
MAGNI M 16,2.2523283444260505e-05
150-H,2.2523283444260505e-05
J250 SP,2.2523283444260505e-05
F 28F,2.2523283444260505e-05
PHANTOM X 1,2.2523283444260505e-05
RANS S 6S,2.2523283444260505e-05
2T 1A 2,2.2523283444260505e-05
XE,2.2523283444260505e-05
ROBINSON R44 II,2.2523283444260505e-05
LC 40 550FG,2.2523283444260505e-05
777 - 236,2.2523283444260505e-05
